effect,group,term,estimate,std.error,statistic,df,p.value,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
ran_pars,subj_id,cor__(Intercept).cat,0.5109752565991764,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.75210029609992,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),90.8847697485632,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.39429249021435,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),811.1851494060305,16.00590824675522,50.68035733432854,75.34490006973853,5.718714347272601e-60,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,89.42157376505044,28.770900026529684,3.1080561846377655,51.27778862358092,0.0030694670170702603,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.16914309698711,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4927967110340114,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,33.68041231411018,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.0352673573739,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.3183764621985,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),810.7809351130586,14.978124507679615,54.1310051667252,93.3461162431703,2.671080099014332e-72,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,140.37011398052778,24.839813220034006,5.651013263953021,49.84471536695702,7.657284205476825e-7,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.73196654562814,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.3594061196488953,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,2.848764644327463,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.49876712684411,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.41217462223528,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),773.785200622679,14.643843154643598,52.840309231071615,89.40517981767118,3.226757705612903e-69,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,40.82383057267844,24.85063485297623,1.6427681149477427,51.24210088835638,0.10655422473380181,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.89276518800291,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.24216863647536668,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.577388669801707,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),84.98093114427948,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.05691036779243,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),824.36893856324,14.908011285923422,55.2970428283505,78.3663022353344,1.503386918759305e-64,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,67.0782758051883,26.400467274360793,2.5407988089033697,50.86958444633966,0.014153936486510574,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),70.525616473118,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.43271963926253176,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,26.351420182505798,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),90.66235412835753,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.45626808510536,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),798.4038716615164,17.341047123209812,46.04127224779334,84.7063683738392,9.966011956416922e-62,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,25.426748663333456,30.099458356000643,0.8447576817695248,51.68065757904155,0.40213995725902585,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.46771942813645,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.09677607259355482,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.238324069955695,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.54888548138592,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.98884759555395,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),772.7874214745284,16.981503555677502,45.50759707117683,85.2349056184193,1.4085708231386005e-61,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,8.804771361972932,29.272275572247313,0.3007887562496381,50.74780390324645,0.7648044944952173,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.20342153174157,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.09505177010651085,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,27.491333553499732,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.0958985078606,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.99097769490353,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),814.5075164036405,17.71858857814068,45.969096963428214,81.48288349330376,4.794306611919881e-60,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,57.371193536006295,31.132827528690058,1.842787761026094,51.516849818220805,0.07111745127530074,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.90250065771023,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.05135204467473949,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.422341316355165,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),107.39964540480165,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.65017587292417,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),821.2562655929105,18.568434248574977,44.22862232748231,70.15183515627791,5.629649973581612e-53,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,33.40949298696344,34.09753200919282,0.9798214421488372,51.16706320912606,0.3317845358836935,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),75.93988394768157,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3165781098186787,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.642165589412215,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),118.09031222181389,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.62840238688958,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),799.719251726384,14.897131319292274,53.682768486488484,81.90139055740067,1.3373430714450527e-65,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,26.14685277425575,26.27518681765083,0.9951157704687043,52.90123727913851,0.32421006729325075,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.84666831604596,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3966350245627991,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,45.629566051491146,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),89.31542914429016,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.0694280533828,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),798.0405942266812,17.511706874356378,45.57183374256384,83.4580104112877,9.63097535400071e-61,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,117.33003942076836,30.693295901323385,3.8226601599898404,52.64507355060214,3.5098925549458004e-4,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.04674645898518,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.11106457907419845,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.52532548428554,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.12657141108004,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.31643872707184,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),782.6563618098058,16.305459316299718,47.99965132091833,86.47358849704398,4.075113420164963e-64,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,72.95841587948657,28.18838674656717,2.5882437521321284,52.35339661725639,0.012458102785145446,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.91389274466613,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4399981727687057,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,44.19038419638682,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.45321558171926,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.21233121190343,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),796.5756809855211,17.64948431838109,45.13308528543951,84.37756994299224,7.33486437396715e-61,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,97.14290889459001,30.621270320714142,3.1723997037731144,51.295183317609684,0.002553676321478374,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.64736066960478,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3031619687405438,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,36.20908758319483,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.64722392515405,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.88546317745806,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),783.8558040331059,16.240858583715006,48.264431341030935,73.22035708744372,2.960274040519639e-57,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,61.255655362384076,29.3071702900553,2.0901252067713183,50.31162279252309,0.04168048330742004,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),70.63027055612768,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.2999393292361082,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,18.421957058778215,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.47191749255865,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.35064027425824,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),800.4943040522913,14.17998678443598,56.45240127663008,84.22260475519799,1.0410309247893757e-68,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-16.117382821322757,24.773539418997004,-0.6505886199274183,52.97898505364074,0.5181237516498527,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.40350080568247,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4043889804955145,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.73880619572,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),83.88888475537352,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.7769630459428,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),791.4814058349087,18.8713690241463,41.940857858388135,83.10840742358408,1.076445190707582e-57,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,49.60099416021714,33.06919213364456,1.4999155092680097,52.229033717663015,0.13965734505587293,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),94.34799099073638,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4985642589445552,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.11878804391528,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),113.77455233850878,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.73331754984713,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),799.5513374537214,16.01381798390566,49.928838847631035,90.66189148398347,9.605255803298256e-68,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,10.102022986970262,27.493528609404542,0.367432755921869,54.422287895737504,0.7147212901254831,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.0974269070513,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.05797809831238421,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,57.93368680032415,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.90516904646987,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.4409683631584,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),800.9179794059306,17.19405106805128,46.58110972428932,77.35410148113262,2.362654952657511e-58,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,62.27203664319832,30.708187647060626,2.027864273818809,51.54175234644061,0.04775819621955647,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.81727262984164,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.20062833746807104,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.09360618663753,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.80276662350497,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.53570163878626,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),777.9081822275596,14.6815477969148,52.985434028354305,83.62296425667698,4.0638197368867655e-66,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,60.641680347972454,25.470599189532123,2.380850167549058,51.01703108748256,0.02104424996355806,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.33477141910623,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.45805854335235713,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,27.54336562341429,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),87.28426455857756,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.0025942439223,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),787.9780821660471,17.3126982006251,45.51445840704345,81.89086755793772,6.512700893726086e-60,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,88.43152377715344,30.38020181797134,2.9108273969675205,51.62646806600344,0.005309833993570882,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),85.41558843033192,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.22301267366812746,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.83904671691145,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.60847639816778,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.90481178235052,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),826.9445467414766,15.361255875365535,53.83313405172992,74.83381448126842,1.3691129770015623e-61,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,42.53189801457258,27.736986002697563,1.5334001326040305,51.818288132971254,0.13126063517267242,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),68.78323971372252,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.10712473345401603,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,38.35756360967019,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.03134118670876,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.4710111014188,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),783.0074887103206,16.68931753625259,46.91668709696901,86.43550702760835,2.85130249982407e-63,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,48.49135604859213,28.776372452535217,1.6851101065144858,51.78588874385859,0.09798519417849574,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.8646007338326,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.39190467041250815,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.7047687935518,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.76365608066227,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.91918330938617,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),794.3911636752264,16.148175805013143,49.193863955123064,86.86108178885044,3.2858621349155533e-65,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,112.35918846235754,27.728230430950532,4.052158638184897,51.352742707446595,1.7219098927128128e-4,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.50579382626715,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4587988355146539,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,33.83726218541005,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.24089512458225,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.18242699686908,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),798.8199196746892,14.693602320329333,54.3651517347439,92.71423280543817,4.0200513126403497e-72,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,109.65791482460988,24.78800450744967,4.423829872697247,52.779984119107894,4.882184614983716e-5,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.74442569818713,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.2511117082854123,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.57160576981056,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),83.97805065719477,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.42676938387865,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),822.4834809351404,17.26365148030645,47.642497989106786,73.09367318893271,8.715107941043924e-57,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,101.90291954951121,31.336851751660447,3.251855685985165,51.325947939555256,0.0020288491831708245,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.81841712307484,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.24414264049085274,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.115292810414736,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),108.1693548483803,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.54326788944132,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),779.8372881374872,16.177701460554708,48.20445537574828,83.498094931715,1.0018045495257304e-62,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-10.413004315026694,28.28507171797287,-0.36814487935026424,52.29040389587558,0.7142513635164371,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.54158989079313,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.1464617706764754,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.74290705947802,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.75715582520563,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.8595964670439,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),838.0898305543432,16.00849044772692,52.35283322253194,73.10612048213632,1.0576051994307567e-59,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,-20.559431812983032,29.11989259574228,-0.7060270481900438,51.83248450655016,0.48333279034669707,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),69.52476404603685,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5997774354870508,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.28497456155142,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.96373343323624,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.9959977231951,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),813.5332190778486,19.287087066287484,42.18020151419596,72.97780235045471,5.3609859223385365e-53,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,70.43816081128944,35.109254776029516,2.0062562210628396,51.72087117782405,0.0500713585689982,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.2171257406188,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.03508639730687774,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.579460686708195,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),121.35114375335286,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.71686575524086,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),774.6829077683436,15.15946139634528,51.10227121625232,92.88748675861214,8.429909430408743e-70,,100,25,800,30,100,80,40,0.2,200
